Price,Close,High,Low,Open,Volume
2025-05-14 08:51:00+00:00,212.0,212.07,211.97,211.97,0
2025-05-14 08:53:00+00:00,211.96,211.96,211.96,211.96,0
2025-05-14 08:54:00+00:00,211.91,211.96,211.91,211.96,0
2025-05-14 08:55:00+00:00,211.88,211.93,211.86,211.91,0
2025-05-14 08:56:00+00:00,211.86,211.9,211.8,211.89,0
2025-05-14 08:57:00+00:00,211.92,211.92,211.88,211.88,0
2025-05-14 08:58:00+00:00,211.97,211.97,211.92,211.92,0
2025-05-14 08:59:00+00:00,211.89,211.93,211.84,211.9,0
2025-05-14 09:00:00+00:00,211.8,211.9,211.8,211.87,0
2025-05-14 09:01:00+00:00,211.76,211.92,211.76,211.84,0
2025-05-14 09:02:00+00:00,211.71,211.79,211.68,211.79,0
2025-05-14 09:04:00+00:00,211.6,211.74,211.6,211.71,0
2025-05-14 09:05:00+00:00,211.57,211.61,211.57,211.61,0
2025-05-14 09:06:00+00:00,211.71,211.71,211.6,211.62,0
2025-05-14 09:07:00+00:00,211.7,211.75,211.7,211.71,0
2025-05-14 09:08:00+00:00,211.58,211.7,211.58,211.7,0
2025-05-14 09:09:00+00:00,211.63,211.71,211.63,211.71,0
2025-05-14 09:10:00+00:00,211.58,211.58,211.58,211.58,0
2025-05-14 09:11:00+00:00,211.61,211.62,211.61,211.62,0
2025-05-14 09:12:00+00:00,211.6,211.6,211.57,211.57,0
2025-05-14 09:13:00+00:00,211.57,211.6,211.57,211.6,0
2025-05-14 09:14:00+00:00,211.62,211.62,211.59,211.6,0
2025-05-14 09:15:00+00:00,211.61,211.61,211.61,211.61,0
2025-05-14 09:16:00+00:00,211.61,211.61,211.61,211.61,0
2025-05-14 09:19:00+00:00,211.7,211.72,211.7,211.7,0
2025-05-14 09:20:00+00:00,211.7,211.7,211.7,211.7,0
2025-05-14 09:21:00+00:00,211.75,211.75,211.7,211.7,0
2025-05-14 09:22:00+00:00,211.78,211.78,211.72,211.72,0
2025-05-14 09:23:00+00:00,211.77,211.77,211.77,211.77,0
2025-05-14 09:24:00+00:00,211.8,211.8,211.79,211.79,0
2025-05-14 09:25:00+00:00,211.97,212.06,211.88,211.88,0
2025-05-14 09:26:00+00:00,211.92,211.92,211.92,211.92,0
2025-05-14 09:28:00+00:00,212.02,212.02,211.94,211.94,0
2025-05-14 09:29:00+00:00,211.98,211.98,211.95,211.96,0
2025-05-14 09:30:00+00:00,211.92,211.98,211.92,211.98,0
2025-05-14 09:31:00+00:00,211.93,211.98,211.91,211.93,0
2025-05-14 09:32:00+00:00,211.98,211.98,211.94,211.94,0
2025-05-14 09:34:00+00:00,211.81,211.96,211.81,211.96,0
2025-05-14 09:35:00+00:00,211.79,211.79,211.79,211.79,0
2025-05-14 09:39:00+00:00,211.86,211.86,211.86,211.86,0
2025-05-14 09:40:00+00:00,211.9,211.9,211.9,211.9,0
2025-05-14 09:41:00+00:00,211.86,211.9,211.86,211.9,0
2025-05-14 09:42:00+00:00,211.92,211.93,211.92,211.92,0
2025-05-14 09:43:00+00:00,211.93,211.93,211.92,211.92,0
2025-05-14 09:44:00+00:00,211.93,211.97,211.91,211.92,0
2025-05-14 09:45:00+00:00,211.94,211.94,211.94,211.94,0
2025-05-14 09:46:00+00:00,211.94,211.95,211.93,211.95,0
2025-05-14 09:47:00+00:00,211.92,211.95,211.92,211.95,0
2025-05-14 09:48:00+00:00,211.89,211.9,211.89,211.9,0
2025-05-14 09:49:00+00:00,211.97,211.97,211.89,211.89,0
2025-05-14 09:50:00+00:00,211.93,211.94,211.9,211.94,0
2025-05-14 09:51:00+00:00,211.88,211.9,211.88,211.9,0
2025-05-14 09:52:00+00:00,211.95,211.96,211.9,211.9,0
2025-05-14 09:53:00+00:00,211.88,211.95,211.88,211.95,0
2025-05-14 09:54:00+00:00,211.88,211.88,211.8,211.88,0
2025-05-14 09:55:00+00:00,211.88,211.88,211.88,211.88,0
2025-05-14 09:56:00+00:00,211.75,211.82,211.75,211.82,0
2025-05-14 09:57:00+00:00,211.76,211.76,211.76,211.76,0
2025-05-14 09:59:00+00:00,211.81,211.81,211.81,211.81,0
2025-05-14 10:00:00+00:00,211.75,211.77,211.69,211.77,0
2025-05-14 10:02:00+00:00,211.82,211.82,211.75,211.75,0
2025-05-14 10:03:00+00:00,211.88,211.88,211.83,211.85,0
2025-05-14 10:04:00+00:00,211.82,211.83,211.82,211.83,0
2025-05-14 10:05:00+00:00,211.74,211.81,211.67,211.81,0
2025-05-14 10:09:00+00:00,211.76,211.76,211.74,211.74,0
2025-05-14 10:10:00+00:00,211.8,211.8,211.8,211.8,0
2025-05-14 10:11:00+00:00,211.8,211.8,211.8,211.8,0
2025-05-14 10:12:00+00:00,211.79,211.8,211.79,211.8,0
2025-05-14 10:13:00+00:00,211.79,211.79,211.79,211.79,0
2025-05-14 10:14:00+00:00,211.73,211.77,211.73,211.77,0
2025-05-14 10:15:00+00:00,211.75,211.75,211.72,211.73,0
2025-05-14 10:16:00+00:00,211.7,211.74,211.7,211.74,0
2025-05-14 10:17:00+00:00,211.75,211.75,211.7,211.7,0
2025-05-14 10:18:00+00:00,211.84,211.84,211.71,211.74,0
2025-05-14 10:19:00+00:00,211.84,211.84,211.84,211.84,0
2025-05-14 10:20:00+00:00,211.83,211.84,211.78,211.78,0
2025-05-14 10:21:00+00:00,211.8,211.87,211.8,211.87,0
2025-05-14 10:22:00+00:00,211.95,211.95,211.84,211.84,0
2025-05-14 10:23:00+00:00,211.94,211.94,211.93,211.93,0
2025-05-14 10:24:00+00:00,211.95,211.95,211.86,211.94,0
2025-05-14 10:25:00+00:00,211.99,211.99,211.95,211.95,0
2025-05-14 10:26:00+00:00,211.85,211.87,211.85,211.87,0
2025-05-14 10:27:00+00:00,211.75,211.88,211.75,211.88,0
2025-05-14 10:28:00+00:00,211.79,211.79,211.79,211.79,0
2025-05-14 10:29:00+00:00,211.81,211.81,211.79,211.8,0
2025-05-14 10:31:00+00:00,211.95,211.95,211.78,211.78,0
2025-05-14 10:32:00+00:00,211.96,211.99,211.95,211.95,0
2025-05-14 10:33:00+00:00,211.99,211.99,211.98,211.98,0
2025-05-14 10:34:00+00:00,212.0,212.0,211.99,211.99,0
2025-05-14 10:35:00+00:00,212.06,212.06,212.02,212.02,0
2025-05-14 10:36:00+00:00,212.08,212.08,212.08,212.08,0
2025-05-14 10:37:00+00:00,212.15,212.15,212.08,212.08,0
2025-05-14 10:38:00+00:00,212.1,212.11,212.1,212.1,0
2025-05-14 10:39:00+00:00,212.07,212.08,212.05,212.06,0
2025-05-14 10:40:00+00:00,212.08,212.08,212.06,212.06,0
2025-05-14 10:41:00+00:00,212.0,212.04,212.0,212.04,0
2025-05-14 10:42:00+00:00,212.09,212.09,212.06,212.06,0
2025-05-14 10:43:00+00:00,212.0,212.1,212.0,212.09,0
2025-05-14 10:44:00+00:00,212.0,212.03,212.0,212.02,0
2025-05-14 10:45:00+00:00,212.02,212.02,212.02,212.02,0
2025-05-14 10:46:00+00:00,212.02,212.02,211.98,211.98,0
2025-05-14 10:47:00+00:00,212.05,212.05,212.05,212.05,0
2025-05-14 10:48:00+00:00,212.05,212.05,212.05,212.05,0
2025-05-14 10:49:00+00:00,211.91,211.96,211.86,211.96,0
2025-05-14 10:50:00+00:00,211.98,211.98,211.91,211.91,0
2025-05-14 10:51:00+00:00,211.96,211.96,211.96,211.96,0
2025-05-14 10:52:00+00:00,211.94,211.94,211.94,211.94,0
2025-05-14 10:53:00+00:00,211.92,211.97,211.92,211.94,0
2025-05-14 10:54:00+00:00,211.92,211.93,211.92,211.93,0
2025-05-14 10:55:00+00:00,211.91,211.91,211.91,211.91,0
2025-05-14 10:56:00+00:00,211.89,211.89,211.89,211.89,0
2025-05-14 10:57:00+00:00,211.87,211.91,211.87,211.91,0
2025-05-14 11:00:00+00:00,212.05,212.09,212.02,212.07,0
2025-05-14 11:01:00+00:00,212.34,212.4,212.12,212.12,0
2025-05-14 11:02:00+00:00,212.34,212.41,212.34,212.41,0
2025-05-14 11:03:00+00:00,212.22,212.22,211.99,212.18,0
2025-05-14 11:04:00+00:00,212.14,212.17,212.09,212.16,0
2025-05-14 11:05:00+00:00,212.14,212.18,212.09,212.16,0
2025-05-14 11:06:00+00:00,212.1,212.15,212.09,212.14,0
2025-05-14 11:07:00+00:00,212.18,212.18,212.1,212.15,0
2025-05-14 11:08:00+00:00,212.22,212.22,212.18,212.18,0
2025-05-14 11:09:00+00:00,212.26,212.32,212.26,212.32,0
2025-05-14 11:10:00+00:00,212.34,212.34,212.25,212.32,0
2025-05-14 11:11:00+00:00,212.3,212.35,212.28,212.28,0
2025-05-14 11:12:00+00:00,212.32,212.32,212.3,212.3,0
2025-05-14 11:13:00+00:00,212.27,212.32,212.27,212.32,0
2025-05-14 11:14:00+00:00,212.26,212.32,212.26,212.28,0
2025-05-14 11:15:00+00:00,212.33,212.34,212.26,212.26,0
2025-05-14 11:16:00+00:00,212.3,212.33,212.29,212.33,0
2025-05-14 11:17:00+00:00,212.3,212.3,212.26,212.3,0
2025-05-14 11:18:00+00:00,212.25,212.3,212.25,212.3,0
2025-05-14 11:19:00+00:00,212.28,212.37,212.28,212.31,0
2025-05-14 11:20:00+00:00,212.31,212.31,212.24,212.29,0
2025-05-14 11:21:00+00:00,212.29,212.31,212.22,212.31,0
2025-05-14 11:22:00+00:00,212.4,212.4,212.31,212.31,0
2025-05-14 11:23:00+00:00,212.45,212.48,212.31,212.41,0
2025-05-14 11:24:00+00:00,212.34,212.37,212.34,212.37,0
2025-05-14 11:25:00+00:00,212.48,212.48,212.35,212.36,0
2025-05-14 11:26:00+00:00,212.44,212.49,212.44,212.49,0
2025-05-14 11:27:00+00:00,212.41,212.44,212.37,212.44,0
2025-05-14 11:28:00+00:00,212.41,212.44,212.41,212.44,0
2025-05-14 11:29:00+00:00,212.42,212.44,212.4,212.44,0
2025-05-14 11:30:00+00:00,212.53,212.53,212.43,212.44,0
2025-05-14 11:31:00+00:00,212.52,212.53,212.44,212.53,0
2025-05-14 11:32:00+00:00,212.37,212.49,212.35,212.49,0
2025-05-14 11:33:00+00:00,212.45,212.45,212.37,212.37,0
2025-05-14 11:34:00+00:00,212.29,212.46,212.29,212.46,0
2025-05-14 11:35:00+00:00,212.39,212.4,212.35,212.4,0
2025-05-14 11:36:00+00:00,212.4,212.42,212.35,212.35,0
2025-05-14 11:37:00+00:00,212.4,212.44,212.4,212.4,0
2025-05-14 11:38:00+00:00,212.41,212.44,212.39,212.39,0
2025-05-14 11:39:00+00:00,212.41,212.43,212.41,212.43,0
2025-05-14 11:40:00+00:00,212.261,212.4,212.24,212.4,0
2025-05-14 11:41:00+00:00,212.39,212.42,212.26,212.26,0
2025-05-14 11:42:00+00:00,212.4,212.42,212.36,212.4,0
2025-05-14 11:43:00+00:00,212.41,212.41,212.41,212.41,0
2025-05-14 11:44:00+00:00,212.32,212.42,212.29,212.41,0
2025-05-14 11:45:00+00:00,212.29,212.37,212.25,212.29,0
2025-05-14 11:46:00+00:00,212.33,212.34,212.29,212.29,0
2025-05-14 11:47:00+00:00,212.35,212.37,212.33,212.33,0
2025-05-14 11:48:00+00:00,212.35,212.35,212.35,212.35,0
2025-05-14 11:50:00+00:00,212.4,212.44,212.31,212.36,0
2025-05-14 11:51:00+00:00,212.3,212.36,212.29,212.36,0
2025-05-14 11:52:00+00:00,212.38,212.4,212.33,212.33,0
2025-05-14 11:53:00+00:00,212.29,212.35,212.29,212.35,0
2025-05-14 11:54:00+00:00,212.29,212.3,212.29,212.3,0
2025-05-14 11:55:00+00:00,212.15,212.27,212.15,212.27,0
2025-05-14 11:56:00+00:00,212.15,212.2,212.15,212.2,0
2025-05-14 11:57:00+00:00,212.12,212.17,212.12,212.17,0
2025-05-14 11:58:00+00:00,212.25,212.25,212.17,212.17,0
2025-05-14 11:59:00+00:00,212.28,212.28,212.28,212.28,0
2025-05-14 12:00:00+00:00,212.4648,212.54,211.5331,212.3847,0
2025-05-14 12:01:00+00:00,212.37,212.9,212.09,212.5364,0
2025-05-14 12:02:00+00:00,212.5,212.86,212.0,212.4197,0
2025-05-14 12:03:00+00:00,212.21,212.37,212.2,212.34,0
2025-05-14 12:04:00+00:00,212.25,212.32,212.15,212.25,0
2025-05-14 12:05:00+00:00,212.25,212.93,212.21,212.25,0
2025-05-14 12:06:00+00:00,212.33,212.4,212.25,212.26,0
2025-05-14 12:07:00+00:00,212.3103,212.3776,212.3,212.3555,0
2025-05-14 12:08:00+00:00,212.2,212.34,212.2,212.33,0
2025-05-14 12:09:00+00:00,212.12,212.35,212.12,212.25,0
2025-05-14 12:10:00+00:00,212.29,212.29,212.12,212.23,0
2025-05-14 12:11:00+00:00,212.25,212.3,212.1212,212.25,0
2025-05-14 12:12:00+00:00,212.2998,212.31,212.25,212.3,0
2025-05-14 12:13:00+00:00,212.29,212.3,212.25,212.3,0
2025-05-14 12:14:00+00:00,212.35,212.35,212.25,212.25,0
2025-05-14 12:15:00+00:00,212.25,212.35,212.25,212.35,0
2025-05-14 12:16:00+00:00,212.35,212.35,212.25,212.25,0
2025-05-14 12:17:00+00:00,212.32,212.38,212.25,212.3,0
2025-05-14 12:18:00+00:00,212.33,212.38,212.3,212.36,0
2025-05-14 12:19:00+00:00,212.33,212.4,212.3,212.33,0
2025-05-14 12:20:00+00:00,212.3969,212.4,212.33,212.33,0
2025-05-14 12:21:00+00:00,212.4,212.4,212.36,212.394,0
2025-05-14 12:22:00+00:00,212.4605,212.48,212.39,212.4,0
2025-05-14 12:23:00+00:00,212.51,212.56,212.42,212.42,0
2025-05-14 12:24:00+00:00,212.55,212.6,212.49,212.55,0
2025-05-14 12:25:00+00:00,212.4999,212.6,212.41,212.56,0
2025-05-14 12:26:00+00:00,212.53,212.5499,212.45,212.5,0
2025-05-14 12:27:00+00:00,212.45,212.55,212.45,212.54,0
2025-05-14 12:28:00+00:00,212.5,212.55,212.45,212.45,0
2025-05-14 12:29:00+00:00,212.41,212.5333,212.41,212.5333,0
2025-05-14 12:30:00+00:00,212.43,212.5,212.43,212.4999,0
2025-05-14 12:31:00+00:00,212.51,212.55,212.43,212.43,0
2025-05-14 12:32:00+00:00,212.52,212.5369,212.42,212.53,0
2025-05-14 12:33:00+00:00,212.4472,212.52,212.43,212.48,0
2025-05-14 12:34:00+00:00,212.5,212.5,212.3,212.5,0
2025-05-14 12:35:00+00:00,212.249,212.42,212.21,212.31,0
2025-05-14 12:36:00+00:00,212.41,212.41,212.2515,212.3267,0
2025-05-14 12:37:00+00:00,212.25,212.4005,212.18,212.4,0
2025-05-14 12:38:00+00:00,212.2,212.36,212.12,212.18,0
2025-05-14 12:39:00+00:00,212.23,212.28,212.19,212.19,0
2025-05-14 12:40:00+00:00,212.12,212.35,212.12,212.23,0
2025-05-14 12:41:00+00:00,212.12,212.32,212.06,212.19,0
2025-05-14 12:42:00+00:00,212.17,212.27,212.09,212.27,0
2025-05-14 12:43:00+00:00,212.16,212.35,212.12,212.16,0
2025-05-14 12:44:00+00:00,212.1548,212.2902,212.05,212.16,0
2025-05-14 12:45:00+00:00,212.24,212.25,212.15,212.185,0
2025-05-14 12:46:00+00:00,212.22,212.3,212.15,212.21,0
2025-05-14 12:47:00+00:00,212.2487,212.28,212.2,212.28,0
2025-05-14 12:48:00+00:00,212.1964,212.25,212.15,212.2482,0
2025-05-14 12:49:00+00:00,212.2199,212.22,212.19,212.19,0
2025-05-14 12:50:00+00:00,212.2,212.25,212.16,212.22,0
2025-05-14 12:51:00+00:00,212.24,212.35,212.16,212.1601,0
2025-05-14 12:52:00+00:00,212.17,212.3,212.15,212.24,0
2025-05-14 12:53:00+00:00,212.22,212.2881,212.15,212.17,0
2025-05-14 12:54:00+00:00,212.21,212.29,212.15,212.222,0
2025-05-14 12:55:00+00:00,212.26,212.3,212.19,212.2897,0
2025-05-14 12:56:00+00:00,212.25,212.3,212.2,212.3,0
2025-05-14 12:57:00+00:00,212.31,212.34,212.2295,212.2295,0
2025-05-14 12:58:00+00:00,212.3,212.33,212.25,212.33,0
2025-05-14 12:59:00+00:00,212.26,212.35,212.26,212.2976,0
2025-05-14 13:00:00+00:00,212.24,212.34,212.1,212.3,0
2025-05-14 13:01:00+00:00,212.09,212.21,212.02,212.17,0
2025-05-14 13:02:00+00:00,212.267,212.27,212.0552,212.1,0
2025-05-14 13:03:00+00:00,212.17,212.27,212.101,212.27,0
2025-05-14 13:04:00+00:00,212.26,212.26,212.09,212.17,0
2025-05-14 13:05:00+00:00,212.14,212.2581,212.09,212.2,0
2025-05-14 13:06:00+00:00,212.1,212.26,212.05,212.14,0
2025-05-14 13:07:00+00:00,212.1499,212.19,212.1,212.12,0
2025-05-14 13:08:00+00:00,212.16,212.2,212.08,212.15,0
2025-05-14 13:09:00+00:00,212.17,212.17,212.1,212.14,0
2025-05-14 13:10:00+00:00,212.23,212.3,212.1131,212.161,0
2025-05-14 13:11:00+00:00,212.18,212.23,212.13,212.2,0
2025-05-14 13:12:00+00:00,212.27,212.3,212.14,212.2,0
2025-05-14 13:13:00+00:00,212.34,212.35,212.27,212.2988,0
2025-05-14 13:14:00+00:00,212.38,212.39,212.29,212.3489,0
2025-05-14 13:15:00+00:00,212.3548,212.3985,212.25,212.35,0
2025-05-14 13:16:00+00:00,212.34,212.39,212.3,212.39,0
2025-05-14 13:17:00+00:00,212.3497,212.4,212.32,212.3201,0
2025-05-14 13:18:00+00:00,212.38,212.4,212.3003,212.3789,0
2025-05-14 13:19:00+00:00,212.4,212.42,212.3501,212.3501,0
2025-05-14 13:20:00+00:00,212.5,212.55,212.4,212.4095,0
2025-05-14 13:21:00+00:00,212.51,212.55,212.47,212.5393,0
2025-05-14 13:22:00+00:00,212.69,212.7,212.49,212.51,0
2025-05-14 13:23:00+00:00,212.6,212.69,212.58,212.69,0
2025-05-14 13:24:00+00:00,212.7,212.71,212.63,212.6497,0
2025-05-14 13:25:00+00:00,212.56,212.68,212.44,212.68,0
2025-05-14 13:26:00+00:00,212.45,212.62,212.42,212.55,0
2025-05-14 13:27:00+00:00,212.38,212.54,212.38,212.4487,0
2025-05-14 13:28:00+00:00,212.3799,212.59,212.2,212.54,0
2025-05-14 13:29:00+00:00,212.42,212.54,212.3,212.32,0
2025-05-14 13:30:00+00:00,212.25,212.67990112304688,211.99000549316406,212.4250030517578,3049108
2025-05-14 13:31:00+00:00,212.2899932861328,212.3739013671875,211.8699951171875,212.17999267578125,211474
2025-05-14 13:32:00+00:00,212.9600067138672,213.14990234375,212.2122039794922,212.31849670410156,379439
2025-05-14 13:33:00+00:00,212.4199981689453,213.02000427246094,212.32049560546875,212.94850158691406,208061
2025-05-14 13:34:00+00:00,212.77999877929688,212.88999938964844,212.36000061035156,212.42999267578125,198350
2025-05-14 13:35:00+00:00,212.73500061035156,213.2364959716797,212.7100067138672,212.77000427246094,229814
2025-05-14 13:36:00+00:00,212.5800018310547,212.99000549316406,212.4801025390625,212.72999572753906,191358
2025-05-14 13:37:00+00:00,212.6427001953125,212.69940185546875,212.4499969482422,212.55499267578125,179383
2025-05-14 13:38:00+00:00,212.6699981689453,213.02000427246094,212.64999389648438,212.64999389648438,174872
2025-05-14 13:39:00+00:00,212.76499938964844,212.97999572753906,212.66000366210938,212.6999969482422,134292
2025-05-14 13:40:00+00:00,212.97000122070312,212.97970581054688,212.7100067138672,212.80999755859375,106564
2025-05-14 13:41:00+00:00,212.86000061035156,213.0,212.75,212.95509338378906,118357
2025-05-14 13:42:00+00:00,213.0832061767578,213.3000030517578,212.8300018310547,212.8596954345703,183682
2025-05-14 13:43:00+00:00,213.55999755859375,213.61000061035156,213.0800018310547,213.0850067138672,247680
2025-05-14 13:44:00+00:00,213.3800048828125,213.58999633789062,213.17999267578125,213.5399932861328,242912
2025-05-14 13:45:00+00:00,212.9499969482422,213.33999633789062,212.64999389648438,213.33999633789062,286178
2025-05-14 13:46:00+00:00,212.58999633789062,212.9600067138672,212.4257049560547,212.9600067138672,230055
2025-05-14 13:47:00+00:00,212.5,212.8000030517578,212.39999389648438,212.58999633789062,164470
2025-05-14 13:48:00+00:00,212.27999877929688,212.51849365234375,212.17999267578125,212.5,248366
2025-05-14 13:49:00+00:00,212.19000244140625,212.34010314941406,212.10000610351562,212.2364959716797,153984
2025-05-14 13:50:00+00:00,211.92999267578125,212.27000427246094,211.92999267578125,212.22000122070312,168841
2025-05-14 13:51:00+00:00,212.48599243164062,212.52999877929688,211.91000366210938,211.92999267578125,142700
2025-05-14 13:52:00+00:00,212.61129760742188,212.6300048828125,212.44500732421875,212.49000549316406,115360
2025-05-14 13:53:00+00:00,212.55499267578125,212.72000122070312,212.47000122070312,212.61000061035156,105717
2025-05-14 13:54:00+00:00,212.61000061035156,212.64999389648438,212.37010192871094,212.55499267578125,141137
2025-05-14 13:55:00+00:00,212.4499969482422,212.6199951171875,212.30999755859375,212.58030700683594,134804
2025-05-14 13:56:00+00:00,212.74000549316406,212.74000549316406,212.34500122070312,212.4600067138672,94581
2025-05-14 13:57:00+00:00,212.97000122070312,213.07760620117188,212.74000549316406,212.74000549316406,261123
2025-05-14 13:58:00+00:00,213.18499755859375,213.18499755859375,212.8699951171875,212.9600067138672,134309
2025-05-14 13:59:00+00:00,213.11500549316406,213.24000549316406,212.92999267578125,213.19000244140625,131788
2025-05-14 14:00:00+00:00,213.2899932861328,213.35000610351562,213.10000610351562,213.11000061035156,298362
2025-05-14 14:01:00+00:00,213.3441925048828,213.4185028076172,213.13999938964844,213.24000549316406,132987
2025-05-14 14:02:00+00:00,213.14999389648438,213.36500549316406,213.1300048828125,213.35000610351562,92227
2025-05-14 14:03:00+00:00,213.2989959716797,213.36990356445312,213.1199951171875,213.15499877929688,71996
2025-05-14 14:04:00+00:00,213.11500549316406,213.2899932861328,213.110107421875,213.2899932861328,69138
2025-05-14 14:05:00+00:00,212.69000244140625,213.11500549316406,212.67140197753906,213.11500549316406,145880
2025-05-14 14:06:00+00:00,212.86500549316406,212.9149932861328,212.55239868164062,212.69000244140625,135167
2025-05-14 14:07:00+00:00,212.6999969482422,212.8699951171875,212.55999755859375,212.86500549316406,85935
2025-05-14 14:08:00+00:00,212.89999389648438,212.94970703125,212.6300048828125,212.6999969482422,118760
2025-05-14 14:09:00+00:00,212.77999877929688,212.9499969482422,212.72500610351562,212.88999938964844,130193
2025-05-14 14:10:00+00:00,212.91000366210938,213.0399932861328,212.64999389648438,212.75,109303
2025-05-14 14:11:00+00:00,212.72000122070312,212.8800048828125,212.64999389648438,212.86000061035156,100019
2025-05-14 14:12:00+00:00,212.86000061035156,212.8800048828125,212.6300048828125,212.66000366210938,72852
2025-05-14 14:13:00+00:00,213.0247039794922,213.11000061035156,212.8000030517578,212.86000061035156,134782
2025-05-14 14:14:00+00:00,213.07009887695312,213.1699981689453,212.9199981689453,213.0399932861328,70428
2025-05-14 14:15:00+00:00,212.9949951171875,213.17999267578125,212.89999389648438,213.0872039794922,121068
2025-05-14 14:16:00+00:00,213.16549682617188,213.17999267578125,212.9499969482422,213.02000427246094,54270
2025-05-14 14:17:00+00:00,213.3300018310547,213.3699951171875,213.11480712890625,213.1697998046875,81050
2025-05-14 14:18:00+00:00,213.39500427246094,213.66000366210938,213.3350067138672,213.3350067138672,242470
2025-05-14 14:19:00+00:00,213.72000122070312,213.72000122070312,213.360107421875,213.38999938964844,179354
2025-05-14 14:20:00+00:00,213.3802947998047,213.75,213.3300018310547,213.70440673828125,154969
2025-05-14 14:21:00+00:00,213.4600067138672,213.50999450683594,213.32000732421875,213.36500549316406,80659
2025-05-14 14:22:00+00:00,213.68800354003906,213.6898956298828,213.38999938964844,213.4600067138672,109925
2025-05-14 14:23:00+00:00,213.70860290527344,213.94000244140625,213.6699981689453,213.69000244140625,243198
2025-05-14 14:24:00+00:00,213.67999267578125,213.8498992919922,213.64930725097656,213.69020080566406,90329
2025-05-14 14:25:00+00:00,213.69500732421875,213.8699951171875,213.61000061035156,213.6699981689453,96243
2025-05-14 14:26:00+00:00,213.5500030517578,213.77000427246094,213.49000549316406,213.7100067138672,100385
2025-05-14 14:27:00+00:00,213.21499633789062,213.55999755859375,213.1750030517578,213.5399932861328,160457
